Year,Rank,Title,Studio,Worldwide,Domestic,Overseas,Category,Link
2003,132,The Barbarian Invasions,Mira.,21.8,3.4,18.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=barbarianinvasions.htm
2003,133,Pokemon Heroes,Mira.,20.9,7.5,20.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=pokemonheroes.htm
2003,134,The Magdalene Sisters,Mira.,20.7,4.6,16.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=magdalenesisters.htm
2003,135,View from the Top,Mira.,19.5,15.6,3.9,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=viewfromthetop.htm
2003,136,Duplex,Mira.,19.3,9.7,9.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=duplex.htm
2003,137,A Mighty Wind,WB,18.8,17.8,9.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mightywind.htm
2003,138,My Boss's Daughter,Dim.,18.2,15.6,2.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mybosssdaughter.htm
2003,139,A Guy Thing,MGM,17.4,15.5,1.9,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=guything.htm
2003,140,House of Sand and Fog,DW,16.9,13.0,3.9,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=houseofsandandfog.htm
2003,141,"House of 1,000 Corpses",Lions,16.8,12.6,4.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=houseof1000corpses.htm
2003,142,To Be and to Have,NYer,16.1,7.8,15.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=tobeandtohave.htm
2003,143,Alex and Emma,WB,15.4,14.2,1.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=alexandemma.htm
2003,144,Boat Trip,Art.,15.0,8.6,6.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=boattrip.htm
2003,145,The Triplets of Belleville,SPC,14.8,7.0,7.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=tripletsofbelleville.htm
2003,146,Together,UA,14.7,1.2,13.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=together03.htm
2003,147,How to Deal,NL,14.3,14.2,1.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=howtodeal.htm
2003,148,Dirty Pretty Things,Mira.,13.9,8.1,5.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dirtyprettythings.htm
2003,149,House of the Dead,Art.,13.8,10.2,3.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=houseofthedead.htm
2003,150,Anything Else,DW,13.6,3.2,10.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=anythingelse.htm
2003,151,Les Invasions Barbares,All.,13.4,5.1,8.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lesinvasionsbarbares.htm
2003,152,Kal Ho Naa Ho,Yash,13.2,2.0,11.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kalhonaaho.htm
2003,153,Le Divorce,FoxS,13.0,9.1,3.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ledivorce.htm
2003,154,Gods and Generals,WB,12.9,12.9,0.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=godsandgenerals.htm
2003,155,The Other Side of the Bed,Sun.,12.7,1.1,12.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=otherspage=intl&country=CH&ideofthebed.htm
2003,156,Chasing Papi,Fox,12.7,6.1,6.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=chasingpapi.htm
2003,157,Koi... Mil Gaya,Yash,12.2,6.7,11.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=koimilgaya.htm
2003,158,The Eye (2003),Palm,12.2,5.1,11.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=eye.htm
2003,159,Dark Blue,UA,12.2,9.3,2.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=darkblue.htm
2003,160,La Grande Seduction,Ode.,12.1,9.4,2.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lagrandeseduction.htm
2003,161,Beyond Borders,Par.,11.7,4.4,7.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=beyondborders.htm
2003,162,Monsieur Ibrahim,SPC,11.6,2.8,8.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=monsieuribrahim.htm
2003,163,The Order,Fox,11.6,7.7,3.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=order.htm
2003,164,The Cooler,Lions,10.5,8.3,2.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cooler.htm
2003,165,Thirteen,FoxS,10.1,4.6,5.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=thirteen.htm
2003,166,Elephant,FL,10.0,1.3,8.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=elephant.htm
2003,167,Returner,IDP,10.0,0.7,9.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=returner.htm
2003,168,Mondays in the Sun,Lions,9.8,1.5,9.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mondaysinthesun.htm
2003,169,My Life Without Me,SPC,9.7,4.0,9.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mylifewithoutme.htm
2003,170,The Young Black Stallion (IMAX),BV,9.6,6.8,2.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=youngblackstallion.htm
2003,171,The Man Without a Past,SPC,9.6,9.2,8.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=manwithoutapast.htm
2003,172,Veronica Guerin,BV,9.4,1.6,7.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=veronicaguerin.htm
2003,173,18 ans apres,TVA,8.8,0.3,8.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=18ansapres.htm
2003,174,The Station Agent,Mira.,8.7,5.7,2.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=stationagent.htm
2003,175,Willard,NL,8.5,6.9,1.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=willard.htm
2003,176,Amen,Kino,8.4,2.7,8.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=amen.htm
2003,177,It Runs in the Family,MGM,8.2,7.5,7.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=itrunsinthefamily.htm
2003,178,American Splendor,FL,8.0,6.0,2.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=americansplendor.htm
2003,179,Fanfan la Tulipe,Chri.,7.9,0.3,7.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fanfanlatulipe.htm
2003,180,Baghban,Eros,7.9,1.1,6.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=baghban.htm
2003,181,Tupac: Resurrection,Par.,7.8,7.7,0.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=tupacresurrection.htm
2003,182,Steal (a.k.a. Riders),All.,7.6,2.2,7.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=steal03.htm
2003,183,The Flower of Evil,Palm,7.6,1.8,7.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=flowerofevil.htm
2003,184,Man on the Train,ParC,7.6,2.5,5.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=manonthetrain.htm
2003,185,Spellbound (2003),Think,7.5,5.7,1.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=spellbound.htm
2003,186,Jet Lag,Mira.,7.4,5.4,6.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=jetlag.htm
2003,187,Respiro,SPC,7.3,1.1,6.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=respiro.htm
2003,188,Gigli,SonR,7.3,6.1,1.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=gigli.htm
2003,189,Santa Vs. the Snowman - Season 2 (IMAX),Imax,7.0,3.0,3.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=santavsthesnowman03.htm
2003,190,Pere et Fils,Ode.,6.9,6.4,6.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=pereetfils.htm
2003,191,Chihwaseon,Kino,6.9,0.6,6.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=chihwaseon.htm
2003,192,I Capture the Castle,IDP,6.6,1.2,5.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=icapturethecastle.htm
2003,193,The Company,SPC,6.4,2.3,4.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=company.htm
2003,194,Main Prem Ki Diwani Hoon,Raj.,6.3,1.2,5.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mainpremkpage=intl&country=CH&idiwanihoon.htm
2003,195,Chaos,NYer,6.2,2.1,6.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=chaos.htm
2003,196,The Good Thief,FoxS,5.8,3.5,2.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=goodthief.htm
2003,197,Mambo Italiano,IDP,5.6,3.2,2.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mamboitalianous.htm
2003,198,The Real Cancun,NL,5.3,3.8,1.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=realcancun.htm
2003,199,The Dancer Upstairs,FoxS,5.2,2.4,2.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dancerupstairs.htm
2003,200,Grind,WB,5.1,5.1,0.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=grind.htm
2004,1,Shrek 2,DW,919.8,441.2,478.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shrek2.htm
2004,2,Harry Potter and the Prisoner of Azkaban,WB,796.7,249.5,547.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=harrypotter3.htm
2004,3,Spider-Man 2,Sony,783.8,373.6,410.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sppage=intl&country=CH&iderman2.htm
2004,4,The Incredibles,BV,633.0,261.4,371.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=incredibles.htm
2004,5,The Passion of the Christ,NM,611.4,370.3,241.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=passionofthechrist.htm
2004,6,The Day After Tomorrow,Fox,544.3,186.7,357.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dayaftertomorrow.htm
2004,7,Meet the Fockers,Uni.,516.6,279.3,237.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=meetthefockers.htm
2004,8,Troy,WB,497.4,133.4,364.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=troy.htm
2004,9,Shark Tale,DW,367.3,160.9,206.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sharktale.htm
2004,10,Ocean's Twelve,WB,362.7,125.5,237.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=oceanstwelve.htm
2004,11,National Treasure,BV,347.5,173.0,174.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=nationaltreasure.htm
2004,12,"I, Robot",Fox,347.2,144.8,202.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=irobot.htm
2004,13,Van Helsing,Uni.,300.3,120.2,180.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=vanhelsing.htm
2004,14,The Bourne Supremacy,Uni.,288.5,176.2,112.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bournesupremacy.htm
2004,15,The Polar Express,WB,286.9,162.8,124.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=polarexpress.htm
2004,16,Bridget Jones: The Edge of Reason,Uni.,262.5,40.2,222.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=brpage=intl&country=CH&idgetjones2.htm
2004,17,The Village,BV,256.7,114.2,142.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=village.htm
2004,18,Fahrenheit 9/11,Lions,222.4,119.2,103.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fahrenheit911.htm
2004,19,The Terminal,DW,219.4,77.9,141.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=terminal.htm
2004,20,Collateral,DW,217.8,101.0,116.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=collateral.htm
2004,21,Million Dollar Baby,WB,216.8,100.5,116.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=milliondollarbaby.htm
2004,22,The Aviator,Mira.,213.7,102.6,111.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=aviator.htm
2004,23,Lemony Snicket's A Series of Unfortunate Events,Par.,209.1,118.6,90.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lemonysnicket.htm
2004,24,King Arthur,BV,203.6,51.9,151.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kingarthur.htm
2004,25,Garfield: The Movie,Fox,200.8,75.4,125.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=garfield.htm
2004,26,50 First Dates,Sony,196.5,120.9,75.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=50firstdates.htm
2004,27,The Grudge,Sony,187.3,110.4,76.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=grudge.htm
2004,28,Scooby-Doo 2: Monsters Unleashed,WB,181.5,84.2,97.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=scoobydoo2.htm
2004,29,Hero,Mira.,177.4,53.7,123.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hero02.htm
2004,30,Alien Vs. Predator,Fox,172.5,80.3,92.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=avp.htm
2004,31,Along Came Polly,Uni.,172.0,88.1,83.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=alongcamepolly.htm
2004,32,Starsky and Hutch,WB,170.3,88.2,82.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=starskyandhutch.htm
2004,33,Shall We Dance,Mira.,170.1,57.9,112.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shallwedance.htm
2004,34,DodgeBall: A True Underdog Story,Fox,167.7,114.3,53.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dodgeball.htm
2004,35,Alexander,WB,167.3,34.3,133.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=alexander.htm
2004,36,The Phantom of the Opera,WB,154.6,51.3,103.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=phantomoftheopera.htm
2004,37,Kill Bill Vol. 2,Mira.,152.2,66.2,86.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=killbill2.htm
2004,38,The SpongeBob SquarePants Movie,Par.,140.2,85.4,54.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=spongebob.htm
2004,39,The Princess Diaries 2: Royal Engagement,BV,134.7,95.2,39.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=princessdiaries2.htm
2004,40,Man on Fire,Fox,130.3,77.9,52.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=manonfire.htm
2004,41,Resident Evil: Apocalypse,SGem,129.3,51.2,78.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=respage=intl&country=CH&identevilapocalypse.htm
2004,42,Mean Girls,Par.,129.0,86.1,43.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=meangirls.htm
2004,43,Blade: Trinity,NL,128.9,52.4,76.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=blade3.htm
2004,44,Ray,Uni.,124.7,75.3,49.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ray.htm
2004,45,The Forgotten,SonR,117.6,67.1,50.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=forgotten.htm
2004,46,Finding Neverland,Mira.,116.8,51.7,65.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=findingneverland.htm
2004,47,The Chronicles of Riddick,Uni.,115.8,57.8,58.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=chroniclesofrpage=intl&country=CH&iddick.htm
2004,48,The Notebook,NL,115.6,81.0,34.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=notebook.htm
2004,49,Closer,Sony,115.5,34.0,81.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=closer.htm
2004,50,White Chicks,Sony,113.1,70.8,42.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=whitechicks.htm
2004,51,Sideways,FoxS,109.7,71.5,38.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=spage=intl&country=CH&ideways.htm
2004,52,Hidalgo,BV,108.1,67.3,40.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hpage=intl&country=CH&idalgo.htm
2004,53,Home on the Range,BV,104.0,50.0,53.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=homeontherange.htm
2004,54,Saw,Lions,103.1,55.2,47.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=saw.htm
2004,55,Dawn of the Dead,Uni.,102.4,59.0,43.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dawnofthedead.htm
2004,56,The Stepford Wives,Par.,102.0,59.5,42.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=stepfordwives.htm
2004,57,Ladder 49,BV,100.6,74.5,26.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ladder49.htm
2004,58,Hellboy,SonR,99.3,59.6,39.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hellboy.htm
2004,59,Christmas with the Kranks,SonR,96.6,73.8,22.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=christmaswiththekranks.htm
2004,60,13 Going on 30,SonR,96.5,57.2,39.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=13goingon30.htm
2004,61,The Manchurian Candidate,Par.,96.1,66.0,30.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=manchuriancandpage=intl&country=CH&idate.htm
2004,62,The Butterfly Effect,NL,96.1,57.9,38.1,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=butterflyeffect.htm
2004,63,Secret Window,Sony,92.9,48.0,44.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=secretwindow.htm
2004,64,House of Flying Daggers,SPC,92.9,11.1,81.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=houseofflyingdaggers.htm
2004,65,Anchorman: The Legend of Ron Burgundy,DW,90.6,85.3,5.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=anchorman.htm
2004,66,Catwoman,WB,82.1,40.2,41.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=catwoman.htm
2004,67,"Good Bye, Lenin!",SPC,79.4,4.1,75.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=goodbyelenin.htm
2004,68,Exorcist: The Beginning,WB,78.0,41.8,36.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=exorcist4.htm
2004,69,The Ladykillers,BV,76.7,39.8,36.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ladykillers.htm
2004,70,Eternal Sunshine of the Spotless Mind,Focus,72.3,34.4,37.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=eternalsunshine.htm
2004,71,Around the World in 80 Days,BV,72.2,24.0,48.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=aroundtheworldin80days.htm
2004,72,Anacondas: The Hunt for the Blood Orchid,SGem,71.0,32.2,38.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=anacondas.htm
2004,73,A Very Long Engagement,WIP,70.1,6.5,63.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=verylongengagement.htm
2004,74,A Cinderella Story,WB,70.1,51.4,18.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cinderellastory.htm
2004,75,Tae Guk Gi: The Brotherhood of War,IDP,69.8,1.1,68.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=taegukgi.htm
2004,76,Without a Paddle,Par.,69.6,58.2,11.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=withoutapaddle.htm
2004,77,Taxi,Fox,68.9,36.6,32.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=taxi.htm
2004,78,Barbershop 2: Back in Business,MGM,66.0,65.1,8.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=barbershop2.htm
2004,79,Taking Lives,WB,65.5,32.7,32.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=takinglives.htm
2004,80,Miracle,BV,64.4,64.4,0.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=miracle04.htm
2004,81,Two Brothers,Uni.,62.2,19.2,43.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=twobrothers.htm
2004,82,Friday Night Lights,Uni.,62.0,61.3,7.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=frpage=intl&country=CH&idaynightlights.htm
2004,83,After the Sunset,NL,61.3,28.3,33.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=afterthesunset.htm
2004,84,In Good Company,Uni.,61.3,45.8,15.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ingoodcompany.htm
2004,85,Sky Captain and the World of Tomorrow,Par.,58.0,37.8,20.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=skycaptain.htm
2004,86,The Motorcycle Diaries,Focus,57.7,16.8,40.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=motorcyclediaries.htm
2004,87,Walking Tall,MGM,57.2,46.4,10.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=walkingtall.htm
2004,88,Cellular,NL,56.4,32.0,24.4,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cellular.htm
2004,89,Spanglish,Sony,55.0,42.7,12.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=spanglish.htm
2004,90,The Punisher,Lions,54.7,33.8,20.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=punisher.htm
2004,91,Open Water,Lions,54.7,30.6,24.1,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=openwater.htm
2004,92,Team America: World Police,Par.,50.9,32.8,18.1,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=teamamerica.htm
2004,93,Raising Helen,BV,49.7,37.5,12.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=raisinghelen.htm
2004,94,You Got Served,SGem,48.6,40.4,8.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=yougotserved.htm
2004,95,Fat Albert,Fox,48.6,48.1,4.4,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fatalbert.htm
2004,96,Torque,WB,46.5,21.2,25.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=torque.htm
2004,97,Napoleon Dynamite,FoxS,46.1,44.5,1.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=napoleondynamite.htm
2004,98,Shaolin Soccer,Mira.,42.8,4.9,42.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shaolinsoccer.htm
2004,99,Wimbledon,Uni.,41.5,17.0,24.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=wimbledon.htm
2004,100,Twisted,Par.,41.0,25.2,15.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=twisted.htm
2004,101,Bad Education,SPC,40.3,5.2,35.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=badeducation.htm
2004,102,Les Rivieres Pourpres 2 (Crimson Rivers 2),TVA,40.2,1.5,40.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lesrivierespourpres2.htm
2004,103,The Sea Inside,FL,38.5,2.1,36.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=seainspage=intl&country=CH&ide.htm
2004,104,The Prince and Me,Par.,37.7,28.2,9.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=princeandme.htm
2004,105,Jersey Girl,Mira.,36.1,25.3,10.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=jerseygirl.htm
2004,106,Garden State,FoxS,35.8,26.8,9.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=gardenstate.htm
2004,107,Alfie,Par.,35.2,13.4,21.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=alfie.htm
2004,108,The Life Aquatic with Steve Zissou,BV,34.8,24.0,10.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lifeaquatic.htm
2004,109,Flight of the Phoenix,Fox,34.6,21.0,13.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=flightofthephoenix.htm
2004,110,Darkness,Dim.,34.4,22.2,12.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=darkness.htm
2004,111,Hotel Rwanda,UA,33.9,23.5,10.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hotelrwanda.htm
2004,112,Confessions of a Teenage Drama Queen,BV,33.1,29.3,3.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=confessionsofateenagedramaqueen.htm
2004,113,Zatoichi: The Blind Swordsman,Mira.,32.0,8.6,31.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=zatoichi.htm
2004,114,Johnson Family Vacation,FoxS,31.5,31.2,2.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=johnsonfamilyvacation.htm
